order_id,transaction_id,User_ID,Payment_Method,shipping_cost,order_status,total_items,order_total
1815,5815,e93602da,Cash on Delivery,18.08,Delivered,4,1137.0500000000002
1816,5816,2c190d8c,UPI,8.38,Delivered,3,1177.75
1817,5817,26d5be1a,Cash on Delivery,12.15,Delivered,1,324.09
1818,5818,b267883f,Debit Card,6.99,Delivered,1,237.63
1819,5819,f25a81cc,UPI,10.93,Delivered,2,533.05
1820,5820,937e8781,Debit Card,7.66,Delivered,2,598.27
1821,5821,45fc0bf7,Net Banking,10.45,Delivered,2,487.81000000000006
1822,5822,658e0882,Net Banking,10.6,Delivered,1,1265.5500000000002
1823,5823,7f3ef01a,Cash on Delivery,19.9,Delivered,2,845.4300000000001
1824,5824,888f0c0c,Credit Card,19.92,Delivered,3,848.65
1825,5825,e04ffe82,Net Banking,6.72,Delivered,2,500.38
1826,5826,238fba4a,UPI,15.89,Delivered,1,248.42
1827,5827,4d056465,UPI,5.78,Cancelled,1,13.98
1828,5828,29782162,Credit Card,5.45,Delivered,2,694.47
1829,5829,2da6d115,Credit Card,6.58,Returned,1,28.31
1830,5830,e92363ff,UPI,19.48,Delivered,3,242.73
1831,5831,7d67e3f1,Cash on Delivery,19.11,Delivered,1,256.86
1832,5832,ea39eefb,Net Banking,7.91,Delivered,1,70.3
1833,5833,2e541d01,Credit Card,7.43,Delivered,1,354.56
1834,5834,2ca25b33,Cash on Delivery,8.61,Delivered,1,390.18
1835,5835,861f12bb,Cash on Delivery,12.73,Cancelled,2,266.03
1836,5836,f2958613,Credit Card,13.55,Delivered,1,159.77
1837,5837,215d2ce2,Net Banking,8.32,Delivered,1,367.94
1838,5838,bb2530af,Credit Card,16.35,Delivered,4,1873.55
1839,5839,fbf3b6d9,Net Banking,9.64,Delivered,2,286.8
1840,5840,3cfe3f1d,UPI,18.83,Delivered,1,133.0
1841,5841,5516b600,Net Banking,14.85,Cancelled,1,281.6
1842,5842,527b9c2d,Cash on Delivery,11.55,Delivered,1,394.96
1843,5843,8c8a9c64,Credit Card,16.85,Delivered,2,51.989999999999995
1844,5844,b1cbe03e,Net Banking,17.27,Delivered,1,80.2
1845,5845,0353de5b,Credit Card,9.36,Cancelled,1,265.75
1846,5846,6bcd9d7f,Net Banking,10.1,Returned,1,47.91
1847,5847,3d0aec60,Net Banking,19.04,Delivered,1,993.78
1848,5848,bec57e40,UPI,7.47,Returned,2,499.36
1849,5849,32d535ae,UPI,5.63,Delivered,1,1043.07
1850,5850,a9291a98,Credit Card,11.81,Returned,1,205.21
1851,5851,89166e96,Net Banking,17.02,Delivered,4,1467.19
1852,5852,bc3c0bbe,Net Banking,16.58,Delivered,1,396.52
1853,5853,898f9c6d,Credit Card,18.79,Delivered,1,288.64
1854,5854,c203821f,Debit Card,13.0,Delivered,1,144.04
1855,5855,70f75830,Cash on Delivery,6.5,Delivered,2,1498.1
1856,5856,e6ef2c9f,UPI,13.83,Delivered,3,870.11
1857,5857,6a77d021,Cash on Delivery,16.68,Delivered,2,508.32
1858,5858,ba25a4d4,UPI,6.4,Cancelled,1,76.2
1859,5859,62577c4e,UPI,7.59,Delivered,1,141.15
1860,5860,635d1b34,Cash on Delivery,5.18,Delivered,1,840.44
1861,5861,52b0c046,Debit Card,13.9,Delivered,1,210.04
1862,5862,f14cd9dc,UPI,18.3,Returned,2,539.28
1863,5863,e0cfaad0,Debit Card,15.06,Cancelled,3,624.31
1864,5864,9a0fd409,Credit Card,19.73,Delivered,1,634.04
1865,5865,5922b060,Credit Card,5.95,Delivered,2,410.12
1866,5866,43ed571c,Net Banking,18.55,Delivered,1,316.98
1867,5867,b20c44f3,Net Banking,17.21,Delivered,3,1475.77
1868,5868,abb31c38,Net Banking,9.71,Delivered,2,291.14
1869,5869,5a5e5be2,Debit Card,19.6,Cancelled,1,316.62
1870,5870,1828fb43,Credit Card,9.32,Delivered,2,469.09000000000003
1871,5871,d1ee12da,Cash on Delivery,18.34,Delivered,2,568.77
1872,5872,d8adad87,Credit Card,18.21,Delivered,1,177.16
1873,5873,7b568388,Debit Card,16.36,Delivered,1,211.57
1874,5874,2f2a8b7a,Cash on Delivery,13.45,Delivered,2,641.4000000000001
1875,5875,8abeed6e,Credit Card,6.8,Delivered,1,94.02
1876,5876,d3f9e528,UPI,12.98,Delivered,1,62.44
1877,5877,7cbec78e,Cash on Delivery,10.35,Delivered,2,345.49
1878,5878,a506f7bf,Cash on Delivery,16.88,Delivered,1,404.71
1879,5879,725b0c84,Cash on Delivery,16.37,Delivered,2,1005.9300000000001
1880,5880,939d3a3b,Cash on Delivery,18.66,Returned,1,104.95
1881,5881,9c5e398c,Credit Card,5.22,Delivered,4,549.22
1882,5882,09082595,Cash on Delivery,17.14,Delivered,2,510.38
1883,5883,170d8114,Debit Card,19.08,Delivered,1,99.72
1884,5884,b1466009,Net Banking,16.84,Delivered,1,214.38
1885,5885,32a490f4,Credit Card,6.95,Delivered,1,118.27
1886,5886,8d6c950e,Net Banking,6.22,Delivered,3,947.13
1887,5887,7cd4d2c6,Credit Card,5.31,Delivered,2,410.1
1888,5888,737023ad,Debit Card,14.43,Delivered,1,373.94
1889,5889,2bca9bc1,Debit Card,14.45,Delivered,2,167.35000000000002
1890,5890,7c00fe48,UPI,19.8,Cancelled,1,49.18
1891,5891,877a2ffb,Cash on Delivery,10.97,Delivered,4,1042.8400000000001
1892,5892,22898985,Cash on Delivery,9.98,Cancelled,1,243.49
1893,5893,932de343,UPI,14.37,Delivered,2,517.25
1894,5894,aa7bdfa3,Net Banking,17.38,Delivered,1,656.16
1895,5895,c4eb27aa,Debit Card,19.05,Delivered,1,1638.4
1896,5896,3772bd8a,Net Banking,17.05,Delivered,1,131.53
1897,5897,5d42a5ff,Net Banking,11.4,Delivered,1,324.44
1898,5898,c981b672,Debit Card,14.52,Delivered,2,313.46000000000004
1899,5899,158df4de,Cash on Delivery,17.84,Delivered,3,695.2
1900,5900,2efb6b7f,Credit Card,12.36,Delivered,2,1477.71
1901,5901,57408fc1,Debit Card,8.25,Cancelled,1,156.44
1902,5902,a187e667,Debit Card,7.55,Delivered,2,729.52
1903,5903,c5226913,Net Banking,5.0,Delivered,1,40.68
1904,5904,e51f7ec4,Credit Card,15.77,Delivered,3,903.0799999999999
1905,5905,c0b59a57,UPI,6.67,Returned,3,1062.05
1906,5906,3c499277,Credit Card,8.66,Delivered,1,217.28
1907,5907,8f081976,Net Banking,9.47,Cancelled,3,1109.5500000000002
1908,5908,9977a28d,Debit Card,13.41,Delivered,2,337.54999999999995
1909,5909,14974d49,UPI,10.97,Delivered,1,280.33
1910,5910,a458dc49,Cash on Delivery,15.12,Delivered,1,417.42
1911,5911,b3cb8c3c,Credit Card,5.83,Delivered,1,306.78
1912,5912,77809d5c,Credit Card,6.86,Cancelled,2,1622.23
1913,5913,e7c1bef5,Debit Card,12.49,Delivered,2,263.32
1914,5914,b1a586a8,Net Banking,10.05,Returned,3,713.11
1915,5915,d6b94141,Net Banking,9.44,Delivered,2,1288.2599999999998
1916,5916,4c628b08,UPI,6.01,Delivered,2,538.54
1917,5917,8a00dc54,Net Banking,18.44,Delivered,1,229.4
1918,5918,3abcdf53,Debit Card,15.38,Delivered,3,813.71
1919,5919,daa878b0,UPI,6.82,Delivered,1,467.12
1920,5920,d4336610,Credit Card,5.98,Delivered,3,1230.2
1921,5921,8fa5d77d,Credit Card,19.62,Delivered,1,1140.68
1922,5922,9488464d,Credit Card,15.22,Delivered,1,84.17
1923,5923,695fccc3,Credit Card,11.26,Delivered,1,70.62
1924,5924,0102cb1f,Credit Card,15.53,Delivered,2,229.18
1925,5925,4e664463,Cash on Delivery,16.34,Delivered,1,149.1
1926,5926,637d8a7f,Credit Card,16.7,Delivered,1,259.54
1927,5927,b1851eeb,Credit Card,12.17,Delivered,3,825.26
1928,5928,a0c0b305,Cash on Delivery,11.45,Cancelled,2,546.12
1929,5929,294af876,UPI,5.17,Delivered,1,35.24
1930,5930,ba0825d1,Debit Card,18.9,Delivered,1,357.62
1931,5931,310c7ad6,Net Banking,14.05,Delivered,3,983.3399999999999
1932,5932,afc39278,UPI,8.05,Delivered,1,560.88
1933,5933,b4740a01,Cash on Delivery,18.79,Delivered,1,64.37
1934,5934,469d4f94,Credit Card,18.72,Delivered,1,271.52
1935,5935,d0756e35,Credit Card,19.84,Delivered,2,474.75
1936,5936,db854f27,Debit Card,18.11,Delivered,3,618.4100000000001
1937,5937,5c528d02,Net Banking,19.97,Delivered,2,640.39
1938,5938,d71ca896,UPI,8.67,Delivered,2,391.28
1939,5939,e8aaaa1f,Cash on Delivery,17.63,Delivered,2,561.26
1940,5940,458ce5f7,Cash on Delivery,17.35,Delivered,2,436.65999999999997
1941,5941,34dad111,Cash on Delivery,8.46,Delivered,2,711.15
1942,5942,9046c46f,UPI,6.48,Delivered,3,1344.3400000000001
1943,5943,66daf218,Debit Card,19.69,Delivered,1,409.44
1944,5944,744533ab,Net Banking,9.44,Cancelled,2,539.1
1945,5945,4f782125,UPI,18.06,Delivered,1,211.97
1946,5946,9f79dd77,Net Banking,5.06,Delivered,2,233.37
1947,5947,52d2c78c,Net Banking,5.32,Delivered,1,354.74
1948,5948,04ef2f48,Credit Card,11.99,Delivered,2,1055.1799999999998
1949,5949,b3801e1b,UPI,8.58,Delivered,1,172.27
1950,5950,61dabebb,Debit Card,15.35,Delivered,2,255.5
1951,5951,2f1fa8ae,Debit Card,13.48,Delivered,1,143.56
1952,5952,46bfad22,Credit Card,6.16,Delivered,1,45.33
1953,5953,07fd6558,UPI,7.44,Delivered,4,2205.29
1954,5954,3f62d926,UPI,10.82,Delivered,2,1092.28
1955,5955,5f9b4c27,Cash on Delivery,7.78,Returned,2,550.87
1956,5956,19dbc60e,Credit Card,16.88,Delivered,3,976.3199999999999
1957,5957,67abda0a,UPI,11.24,Returned,1,486.79
1958,5958,79a7f671,Credit Card,6.4,Delivered,1,423.99
1959,5959,f69c9130,Net Banking,12.27,Delivered,3,814.9499999999999
1960,5960,53df76f4,Net Banking,6.36,Delivered,3,1489.26
1961,5961,53e1818f,Cash on Delivery,6.93,Cancelled,1,243.47
1962,5962,c6bd342a,UPI,8.59,Returned,2,515.76
1963,5963,dbcb14fc,Credit Card,17.89,Delivered,3,871.69
1964,5964,85d8fdfd,Cash on Delivery,18.87,Delivered,1,1136.91
1965,5965,8b100551,Cash on Delivery,17.39,Delivered,1,206.46
1966,5966,137307da,Credit Card,10.01,Delivered,2,519.54
1967,5967,eb4735e3,UPI,9.09,Delivered,2,413.08
1968,5968,312114bd,UPI,13.24,Delivered,1,190.38
1969,5969,8d7f8c49,Debit Card,15.83,Cancelled,2,336.41999999999996
1970,5970,c1b4c7e7,Credit Card,19.9,Delivered,1,39.78
1971,5971,d91f5633,Debit Card,6.97,Delivered,2,1216.9
1972,5972,b4f1a440,Credit Card,5.74,Delivered,2,457.45
1973,5973,0750df4a,Cash on Delivery,15.42,Delivered,2,876.71
1974,5974,ab51add8,Cash on Delivery,17.48,Delivered,1,179.18
1975,5975,14008bb0,Net Banking,17.7,Delivered,2,235.37
1976,5976,5cb4b14a,Debit Card,15.18,Delivered,1,29.64
1977,5977,dcefc553,Credit Card,19.31,Delivered,1,453.41
1978,5978,4459da09,Debit Card,12.67,Returned,2,802.0699999999999
1979,5979,7d7f6ad1,Debit Card,18.71,Delivered,2,426.93
1980,5980,2c0885e0,UPI,19.52,Delivered,1,347.18
1981,5981,eed1708f,UPI,17.71,Delivered,2,354.15
1982,5982,f9b0b9bf,Credit Card,9.65,Delivered,2,295.02
1983,5983,a3609e3a,Net Banking,7.94,Delivered,1,181.58
1984,5984,158e8085,Credit Card,13.22,Delivered,2,283.23
1985,5985,e6659f20,Credit Card,11.8,Delivered,3,1455.43
1986,5986,c27ce717,Cash on Delivery,18.17,Returned,1,343.7
1987,5987,5c2f954d,UPI,6.5,Delivered,1,279.77
1988,5988,91ed529f,Debit Card,8.87,Delivered,1,304.56
1989,5989,2854d5ba,Net Banking,16.28,Returned,1,281.28
1990,5990,e7a1a25e,Credit Card,6.42,Delivered,1,58.97
1991,5991,dcd66030,UPI,9.81,Delivered,2,534.9399999999999
1992,5992,5bad336b,Debit Card,10.81,Delivered,4,734.1999999999999
1993,5993,7dba6d8a,Net Banking,14.34,Returned,2,704.58
1994,5994,8c2d1a9b,Cash on Delivery,7.37,Delivered,1,103.64
1995,5995,86861afb,Cash on Delivery,17.91,Cancelled,2,430.37
1996,5996,2c837e21,Net Banking,11.71,Delivered,1,153.44
1997,5997,480be977,Net Banking,18.76,Delivered,2,1158.49
1998,5998,146e7249,Credit Card,12.02,Delivered,2,1366.33
1999,5999,c094a6b0,Debit Card,9.13,Delivered,1,36.19
2000,6000,155fe399,Credit Card,7.13,Delivered,1,421.76
2001,6001,c2eefc6e,UPI,5.06,Delivered,1,266.2
2002,6002,6773f774,Credit Card,12.98,Delivered,1,73.91
2003,6003,68f22075,Debit Card,6.61,Delivered,1,241.28
2004,6004,b955c6ec,Cash on Delivery,10.88,Delivered,1,291.08
2005,6005,d609c578,Cash on Delivery,13.84,Delivered,3,1389.08
2006,6006,d312906a,UPI,9.14,Delivered,1,650.25
2007,6007,3f4a4d51,Debit Card,7.63,Delivered,3,1744.2399999999998
2008,6008,a670093e,UPI,16.62,Delivered,2,441.76
2009,6009,10801644,Net Banking,19.2,Delivered,2,522.18
2010,6010,824c4471,Debit Card,6.51,Delivered,4,818.85
2011,6011,96795135,Net Banking,7.33,Delivered,1,177.99
2012,6012,83d70d13,Credit Card,19.4,Delivered,3,375.87
2013,6013,9cc5fbec,Cash on Delivery,5.57,Delivered,1,352.7
2014,6014,1943f27c,Credit Card,19.66,Returned,3,402.39
2015,6015,c0f8e7f5,Net Banking,5.07,Delivered,1,199.8
2016,6016,42385946,Credit Card,18.11,Delivered,1,1335.03
2017,6017,5d2e84b4,Net Banking,9.61,Delivered,4,844.17
2018,6018,05ddf6b9,UPI,19.08,Delivered,1,634.02
2019,6019,6e142ba6,Credit Card,9.75,Delivered,2,532.43
2020,6020,3d958865,Net Banking,14.81,Delivered,2,866.45
2021,6021,9cf2ef37,UPI,6.2,Delivered,2,450.54999999999995
2022,6022,24adcd0d,Cash on Delivery,8.63,Delivered,1,124.36
2023,6023,586c3197,Debit Card,16.61,Delivered,2,1399.2
2024,6024,a2cfce14,Cash on Delivery,12.93,Delivered,3,2043.1599999999999
2025,6025,0bfeb002,UPI,18.92,Delivered,1,400.57
2026,6026,e3f9922a,Credit Card,11.43,Delivered,3,919.52
2027,6027,4199c751,Credit Card,18.05,Delivered,1,122.37
2028,6028,6720d951,Net Banking,11.73,Delivered,2,914.53
2029,6029,c70d89cf,Cash on Delivery,19.69,Delivered,1,30.93
2030,6030,6d496aca,Cash on Delivery,19.4,Delivered,2,475.18999999999994
2031,6031,cf78ab9a,Debit Card,9.94,Delivered,1,708.22
2032,6032,59ace126,Credit Card,18.29,Delivered,3,1178.56
2033,6033,2a770607,Credit Card,17.71,Delivered,2,748.19
2034,6034,7abecd58,Cash on Delivery,8.16,Delivered,2,1040.96
2035,6035,09ca67b7,Debit Card,14.36,Delivered,2,963.29
2036,6036,fb789539,Debit Card,6.09,Delivered,1,1567.84
2037,6037,ebce6cad,Debit Card,17.55,Delivered,1,143.5
2038,6038,a8e5730c,Credit Card,7.62,Delivered,1,210.14
2039,6039,33f0e5f8,Cash on Delivery,6.06,Delivered,1,18.7
2040,6040,90062c17,Cash on Delivery,11.0,Delivered,2,1045.4
2041,6041,e8ac7f4d,Debit Card,13.65,Delivered,1,237.05
2042,6042,012f36dd,Cash on Delivery,17.82,Delivered,1,21.97
2043,6043,d8970dd2,Net Banking,19.61,Delivered,4,2378.66
2044,6044,c10237e3,Cash on Delivery,11.59,Delivered,1,277.77
2045,6045,4012628e,Credit Card,5.91,Delivered,1,188.0
2046,6046,185a8f78,Credit Card,16.24,Delivered,2,403.57000000000005
2047,6047,c41750b6,Net Banking,13.48,Cancelled,3,1436.92
2048,6048,3569a81f,UPI,11.72,Delivered,3,668.66
2049,6049,77b6f008,Debit Card,9.64,Delivered,2,956.45
2050,6050,b77f7694,Debit Card,12.54,Delivered,2,1277.48
2051,6051,616c7917,UPI,10.08,Delivered,1,66.0
2052,6052,267cacf2,Net Banking,16.36,Cancelled,1,25.62
2053,6053,edf788be,Net Banking,13.16,Delivered,3,808.61
2054,6054,cc24c3da,Credit Card,18.15,Cancelled,3,323.09000000000003
2055,6055,315b7094,Net Banking,13.15,Delivered,1,981.16
2056,6056,15e54ccd,Debit Card,8.57,Delivered,1,141.13
2057,6057,f519fe50,Credit Card,17.77,Delivered,1,48.63
2058,6058,7cfe5175,Debit Card,13.36,Delivered,2,500.88
2059,6059,a71b8ee0,Cash on Delivery,8.1,Delivered,3,894.8
2060,6060,5136adde,Net Banking,14.35,Delivered,1,68.02
2061,6061,89cb8bb3,Net Banking,10.37,Delivered,2,717.34
2062,6062,87f21131,Debit Card,17.67,Delivered,1,224.52
2063,6063,b306a090,UPI,11.8,Cancelled,4,2043.0
2064,6064,ce0380de,Net Banking,15.9,Delivered,4,1502.49
2065,6065,00d5f96c,Cash on Delivery,6.43,Delivered,1,478.04
2066,6066,3df3017f,Debit Card,10.94,Delivered,2,835.4
2067,6067,399a95fc,Cash on Delivery,19.75,Delivered,2,407.86
2068,6068,23d9f470,Credit Card,17.13,Delivered,1,353.01
2069,6069,de1d3a1e,UPI,7.4,Delivered,2,484.86
2070,6070,9c5742f5,Debit Card,9.17,Cancelled,1,447.48
2071,6071,5e8aed36,Cash on Delivery,9.95,Cancelled,4,1910.67
2072,6072,8383353b,Credit Card,14.76,Delivered,1,268.06
2073,6073,9049f512,UPI,16.35,Delivered,1,181.63
2074,6074,0049cde2,UPI,16.24,Delivered,1,147.36
2075,6075,19d43000,UPI,12.65,Delivered,2,206.26
2076,6076,be6c3104,Debit Card,17.16,Delivered,1,39.52
2077,6077,b24bd3b7,Credit Card,11.56,Delivered,1,320.19
2078,6078,8ef78570,UPI,6.86,Cancelled,1,17.28
2079,6079,a33d7b0d,Debit Card,13.47,Delivered,1,187.87
2080,6080,7b0c5a76,Credit Card,19.28,Delivered,1,1289.64
2081,6081,aaf45c40,Credit Card,16.89,Delivered,3,1565.9
2082,6082,26bc1cc6,Debit Card,13.68,Delivered,1,600.5
2083,6083,ed69d7a0,Credit Card,14.7,Returned,3,1115.33
2084,6084,4ce205d9,UPI,18.96,Delivered,1,503.84
2085,6085,de6605d5,UPI,11.43,Delivered,4,1070.42
2086,6086,5ddf14d8,Credit Card,9.97,Delivered,1,647.91
2087,6087,1d08f709,Debit Card,19.66,Delivered,1,707.94
2088,6088,aa744c61,Debit Card,17.95,Delivered,1,115.54
2089,6089,0645a3b4,Cash on Delivery,9.85,Delivered,3,1084.72
2090,6090,077651c7,Cash on Delivery,11.96,Delivered,1,216.23
2091,6091,cb976f6f,Cash on Delivery,11.23,Delivered,1,121.4
2092,6092,cd40736d,UPI,7.24,Delivered,1,665.6
2093,6093,f4d0aa67,Credit Card,19.37,Delivered,2,772.5
2094,6094,ac5f51dd,Cash on Delivery,11.06,Delivered,1,361.66
2095,6095,de85b962,Cash on Delivery,18.13,Delivered,1,366.22
2096,6096,92468cf9,UPI,7.84,Delivered,1,379.45
2097,6097,799f099f,Debit Card,13.22,Cancelled,1,107.72
2098,6098,06d390ac,Debit Card,5.36,Delivered,2,390.03999999999996
2099,6099,e4818739,Debit Card,16.46,Delivered,2,300.21
2100,6100,e372861d,Credit Card,13.71,Delivered,1,196.95
2101,6101,ee300046,Debit Card,14.38,Delivered,4,799.13
2102,6102,2f779c7b,UPI,5.78,Delivered,3,678.74
2103,6103,4d5cef27,UPI,8.17,Cancelled,1,261.2
2104,6104,9aec0029,Net Banking,6.11,Cancelled,2,388.73999999999995
2105,6105,f6207bb8,Credit Card,9.33,Delivered,2,428.85999999999996
2106,6106,e4aa32a0,UPI,14.41,Delivered,3,810.0
2107,6107,9214a7aa,Credit Card,13.49,Returned,1,402.85
2108,6108,70ece472,UPI,14.18,Delivered,3,617.55
2109,6109,0eab45b5,Credit Card,13.24,Cancelled,2,287.27
2110,6110,bb542976,Cash on Delivery,9.1,Delivered,2,556.06
2111,6111,a38bba13,Net Banking,8.67,Delivered,3,715.1
2112,6112,967cbc43,Net Banking,7.06,Delivered,1,210.86
2113,6113,9b715e89,UPI,17.74,Delivered,1,46.349999999999994
2114,6114,702daf11,Debit Card,14.25,Delivered,2,268.65999999999997
2115,6115,e452c507,Credit Card,7.8,Delivered,3,492.61
2116,6116,e734cf71,Net Banking,7.66,Delivered,2,130.05
2117,6117,134aa3c5,Debit Card,18.1,Returned,1,395.32
2118,6118,823e9a88,Net Banking,16.14,Delivered,3,1076.8
2119,6119,7c62af29,UPI,14.89,Delivered,3,686.25
2120,6120,29421930,UPI,11.1,Delivered,1,262.79
2121,6121,f7d8a36d,UPI,8.93,Delivered,1,23.11
2122,6122,afacdc15,UPI,19.69,Delivered,3,1823.13
2123,6123,b153ddb0,Net Banking,16.96,Delivered,1,295.17
2124,6124,c18db35e,Credit Card,9.53,Delivered,1,339.08
2125,6125,b0d1473b,Debit Card,17.71,Delivered,1,350.75
2126,6126,fe2ddc82,Credit Card,16.38,Delivered,1,144.94
2127,6127,f92df21e,Net Banking,9.46,Delivered,2,290.8
2128,6128,9807ab52,UPI,11.4,Delivered,2,1392.72
2129,6129,c5642517,Net Banking,7.79,Cancelled,2,253.14
2130,6130,b9fabe54,Debit Card,6.67,Cancelled,3,821.27
2131,6131,0e01eaf1,UPI,15.84,Returned,1,280.2
2132,6132,345947ca,Debit Card,9.01,Cancelled,1,524.48
2133,6133,51b8659f,Cash on Delivery,17.3,Delivered,1,402.46
2134,6134,247db661,Net Banking,19.93,Delivered,2,295.81
2135,6135,40d718b5,Net Banking,6.15,Delivered,1,249.16
2136,6136,3fe0d733,Credit Card,12.1,Delivered,2,439.41
2137,6137,bcc6717f,UPI,17.03,Cancelled,1,76.17
2138,6138,6f819f07,UPI,16.83,Cancelled,1,143.46
2139,6139,e953a168,UPI,16.4,Delivered,2,553.45
2140,6140,18283fe9,Debit Card,10.23,Delivered,1,181.55
2141,6141,1a25ef8b,Credit Card,11.81,Delivered,2,561.08
2142,6142,fa33e600,Cash on Delivery,13.92,Delivered,2,361.54
2143,6143,4905b683,Cash on Delivery,19.61,Delivered,1,454.48
2144,6144,29aa9b2f,Debit Card,9.91,Delivered,1,651.34
2145,6145,23eb2059,Cash on Delivery,18.85,Returned,1,693.0
2146,6146,b045adae,Credit Card,9.04,Delivered,1,1119.06
2147,6147,74a79c20,Credit Card,19.84,Cancelled,1,127.54
2148,6148,d17ea8e2,Credit Card,15.05,Delivered,1,597.78
2149,6149,e5a8c4fa,Credit Card,11.95,Delivered,2,511.27
2150,6150,4c2e1ade,Net Banking,14.2,Delivered,1,286.01
2151,6151,be753111,Credit Card,9.09,Cancelled,2,839.56
2152,6152,0e3e47af,Debit Card,9.11,Delivered,1,391.02
2153,6153,221a9af4,Net Banking,6.7,Cancelled,2,351.57
2154,6154,81f9a928,Cash on Delivery,6.71,Delivered,1,1098.96
2155,6155,942598dd,UPI,10.22,Delivered,1,70.01
2156,6156,f88ba5dc,Credit Card,16.44,Delivered,3,2439.58
2157,6157,f7d947da,UPI,14.12,Delivered,3,621.21
2158,6158,6e95832f,UPI,6.54,Delivered,3,1424.09
2159,6159,90491250,UPI,17.78,Delivered,2,819.8000000000001
2160,6160,6cec43d0,Cash on Delivery,14.02,Delivered,2,556.5799999999999
2161,6161,69467b7d,Debit Card,19.41,Delivered,3,587.17
2162,6162,04cdb11d,Cash on Delivery,15.05,Cancelled,3,1161.65
2163,6163,c1acaead,Net Banking,7.63,Delivered,1,1006.3799999999999
2164,6164,01153d2e,Net Banking,12.11,Cancelled,1,167.28
2165,6165,c1f52ae7,Credit Card,14.73,Delivered,3,447.2
2166,6166,b5518394,Debit Card,5.42,Delivered,1,534.27
2167,6167,638fb96b,Credit Card,5.22,Delivered,1,182.71
2168,6168,ade66e84,Net Banking,6.94,Delivered,2,493.76
2169,6169,7000b247,Credit Card,8.77,Delivered,1,273.0
2170,6170,ff264d6a,Net Banking,11.44,Delivered,1,376.82
2171,6171,e6090c66,Net Banking,12.31,Delivered,1,1057.16
2172,6172,d8b248a8,UPI,7.07,Delivered,2,1801.74
2173,6173,7aac4193,UPI,15.1,Delivered,2,809.14
2174,6174,ab9fa9a3,Credit Card,13.94,Delivered,3,1323.87
2175,6175,0a1152f5,Credit Card,9.42,Delivered,2,255.26
2176,6176,3f26e7ae,UPI,5.2,Cancelled,3,729.21
2177,6177,6bb04308,Credit Card,6.16,Delivered,1,39.34
2178,6178,d4f497b2,Debit Card,10.88,Delivered,3,1141.6
2179,6179,d94f7995,Net Banking,7.31,Delivered,1,335.07
2180,6180,dfa876d1,UPI,10.65,Delivered,3,992.9300000000001
2181,6181,6b5e77c8,UPI,14.42,Delivered,1,297.36
2182,6182,b3b50a4f,Cash on Delivery,13.21,Delivered,2,411.81
2183,6183,e36f2bb0,Credit Card,8.47,Cancelled,1,106.6
2184,6184,1f4fbea8,Debit Card,10.16,Delivered,2,195.25
2185,6185,8c2e9d07,Net Banking,14.21,Delivered,1,382.88
2186,6186,047526b7,Credit Card,17.91,Delivered,1,858.24
2187,6187,f893da7a,Net Banking,16.3,Delivered,2,1181.88
2188,6188,49a759a7,Credit Card,13.3,Delivered,3,412.15000000000003
2189,6189,c0c7dcc8,Credit Card,10.43,Delivered,4,880.22
2190,6190,a5b943ac,Net Banking,10.48,Delivered,3,1846.1200000000001
2191,6191,32a6d6c8,Cash on Delivery,18.19,Delivered,3,1674.21
2192,6192,dc5953be,Net Banking,5.59,Delivered,2,309.81999999999994
2193,6193,15b5e873,Credit Card,19.82,Delivered,1,150.18
2194,6194,0e64bfe5,Net Banking,14.97,Delivered,3,870.21
2195,6195,fde47685,Cash on Delivery,15.22,Delivered,3,894.6800000000001
2196,6196,8a289896,Credit Card,5.57,Delivered,1,489.18
2197,6197,a1adb0ae,Debit Card,14.08,Delivered,2,412.75
2198,6198,e65b50eb,Credit Card,12.27,Delivered,3,1168.53
2199,6199,592685a3,Credit Card,6.59,Delivered,2,1505.17
2200,6200,c4367af6,Net Banking,9.17,Delivered,1,241.88
2201,6201,de7e833d,Debit Card,18.35,Delivered,3,1966.87
2202,6202,5740a88b,Credit Card,13.25,Delivered,2,459.5
2203,6203,668d21ec,Cash on Delivery,11.2,Delivered,3,708.5
2204,6204,b1f48add,UPI,6.09,Delivered,1,278.38
2205,6205,295576f0,Debit Card,15.71,Delivered,2,364.03000000000003
2206,6206,46788479,Cash on Delivery,15.54,Delivered,2,750.57
2207,6207,1e362183,Debit Card,14.21,Delivered,3,1089.3200000000002
2208,6208,93350e79,UPI,12.65,Delivered,2,503.9
2209,6209,dc0b7ad8,Net Banking,11.51,Delivered,4,970.07
2210,6210,8e9eae19,UPI,13.9,Delivered,1,389.4
2211,6211,14c9d3be,Cash on Delivery,8.5,Delivered,1,306.48
2212,6212,6e583aa2,Net Banking,19.12,Delivered,1,447.35
2213,6213,9044045e,Credit Card,13.83,Delivered,1,318.02
2214,6214,29603095,Debit Card,9.67,Cancelled,1,87.81
2215,6215,c88d310c,Net Banking,11.75,Delivered,2,141.42000000000002
2216,6216,494e205f,Credit Card,17.09,Delivered,2,1235.0
2217,6217,2726ae9c,UPI,7.42,Delivered,1,509.38
2218,6218,e0960b4d,Net Banking,9.39,Delivered,1,26.94
2219,6219,f3372a06,UPI,15.19,Delivered,1,418.85
2220,6220,e3fa60e2,Debit Card,9.73,Returned,2,729.12
2221,6221,52a481f3,UPI,16.89,Cancelled,2,830.1500000000001
